,id,text,pos
3595,3595,电脑很好，而且所有包装都好。用起来挺流畅,"[(2, 3, 'O', '整体'), (9, 10, 'A', '包装'), (12, 12, 'O', '包装'), (17, 19, 'O', '硬件&性能')]"
3596,3596,笔记本收到了，性能很强。速度也很快，玩游戏一点也不卡。配置很不错，，价钱又实惠，五星好评,"[(7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 13, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 20, 'A', '使用场景'), (21, 25, 'O', '使用场景'), (27, 28, 'A', '硬件&性能'), (29, 31, 'O', '硬件&性能'), (34, 35, 'A', '价格'), (37, 38, 'O', '价格'), (40, 43, 'O', '整体')]"
3597,3597,键盘有点松，感觉不是很牢固，可气的是不可以退货，体验太差了。,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能')]"
3598,3598,差评，连一个cf和LOL都带不起来，还能干嘛，商品里面写这办公游戏自如，玩游戏卡的要死,"[(0, 1, 'O', '整体'), (29, 30, 'A', '使用场景'), (31, 32, 'A', '使用场景'), (33, 34, 'O', '使用场景'), (36, 38, 'A', '使用场景'), (39, 42, 'O', '使用场景')]"
3599,3599,屏幕开机的时候有的地方黑 有的地方有一片光，垃圾屏幕,"[(0, 1, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能'), (17, 20, 'O', '硬件&性能')]"
3600,3600,电脑声音卡了一下，以为是坏了 电池续航不怎么样,"[(2, 3, 'A', '硬件&性能'), (4, 7, 'O', '硬件&性能'), (15, 18, 'A', '硬件&性能'), (19, 22, 'O', '硬件&性能')]"
3601,3601,一看是仿制品，做工简单。充电器是塑料的，很轻，不像正规大厂出售的。,"[(7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 14, 'A', '硬件&性能'), (20, 21, 'O', '外观')]"
3602,3602,宝贝收到了，很满意，外观很漂亮，好评,"[(6, 8, 'O', '整体'), (10, 11, 'A', '外观'), (12, 14, 'O', '外观'), (16, 17, 'O', '整体')]"
3603,3603,电脑包装很好，没有磕碰，图像很清晰，配置也高，不卡顿，运行很快，出门携带还方便。,"[(2, 3, 'A', '包装'), (4, 5, 'O', '包装'), (7, 10, 'O', '包装'), (12, 13, 'A', '硬件&性能'), (14, 16, 'O', '硬件&性能'), (18, 19, 'A', '硬件&性能'), (21, 21, 'O', '硬件&性能'), (23, 25, 'O', '硬件&性能'), (27, 28, 'A', '硬件&性能'), (29, 30, 'O', '硬件&性能'), (32, 35, 'A', '外观'), (37, 38, 'O', '外观')]"
3604,3604,外观看着还挺好看的，就是屏幕可能会显得有点小。,"[(0, 1, 'A', '外观'), (5, 8, 'O', '外观'), (12, 13, 'A', '硬件&性能'), (19, 21, 'O', '硬件&性能')]"
3605,3605,电脑给小妹买的质量很好。不卡反应很快。她带到学校里去用。忘了他考出好成绩。,"[(7, 8, 'A', '整体'), (9, 10, 'O', '整体'), (12, 13, 'O', '硬件&性能'), (14, 15, 'A', '硬件&性能'), (16, 17, 'O', '硬件&性能')]"
3606,3606,刚买两个周电脑就开不开机了，中间有卡顿的现象,"[(8, 11, 'O', '硬件&性能')]"
3607,3607,电脑收到了 速度很快，很给力不卡 性价比很高，满意！,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (14, 15, 'O', '硬件&性能'), (17, 19, 'A', '价格'), (20, 21, 'O', '价格'), (23, 24, 'O', '整体')]"
3608,3608,可以挺新的，用几天还可以！,"[(2, 4, 'O', '外观'), (9, 11, 'O', '整体')]"
3609,3609,除了外观好看漂亮，其他的好卡 好卡  不建议入手,"[(2, 3, 'A', '外观'), (4, 7, 'O', '外观'), (12, 13, 'O', '硬件&性能'), (15, 16, 'O', '硬件&性能')]"
3610,3610,电脑性能非常棒，玩游戏一点都不卡，外观精致时尚，屏幕清晰，很满意,"[(2, 3, 'A', '硬件&性能'), (4, 6, 'O', '硬件&性能'), (8, 10, 'A', '使用场景'), (11, 15, 'O', '使用场景'), (17, 18, 'A', '外观'), (19, 22, 'O', '外观'), (24, 25, 'A', '硬件&性能'), (26, 27, 'O', '硬件&性能'), (29, 31, 'O', '整体')]"
3611,3611,刚拿到手看着很特别好，体验也不错，服务也很好，而且还是顺风发货，值得购买,"[(6, 9, 'O', '整体'), (14, 15, 'O', '整体'), (17, 18, 'A', '服务'), (20, 21, 'O', '服务')]"
3612,3612,笔记本收到了，携带方便，屏幕显示清晰，运行流畅，非常满意好评,"[(7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 15, 'A', '硬件&性能'), (16, 17, 'O', '硬件&性能'), (19, 20, 'A', '硬件&性能'), (21, 22, 'O', '硬件&性能'), (24, 27, 'O', '整体'), (28, 29, 'O', '整体')]"
3613,3613,一个月，三次蓝屏,"[(6, 7, 'O', '硬件&性能')]"
3614,3614,外观有一处瑕疵，不影响使用，懒得换，质量有待提高啊。,"[(0, 1, 'A', '外观'), (2, 6, 'O', '外观'), (18, 19, 'A', '整体'), (20, 23, 'O', '整体')]"
3615,3615,质量不好。键盘装配有问题。客服不处理。玩儿游戏温度高，经常自动重启。,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (13, 14, 'A', '服务'), (15, 17, 'O', '服务'), (25, 25, 'O', '使用场景')]"
3616,3616,笔记本电脑收到了，太棒了，运行很好，玩游戏一点都不卡，声音清晰，和卖家描述的一样，非常满意的一次购物，好评！ ,"[(9, 11, 'O', '整体'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 20, 'A', '使用场景'), (21, 25, 'O', '使用场景'), (27, 28, 'A', '硬件&性能'), (29, 30, 'O', '硬件&性能'), (51, 52, 'O', '整体')]"
3617,3617,卖家服务周到，取货的时候都耐心的讲解，有不会的都告诉了，还说有需要随时找他,"[(0, 3, 'A', '服务'), (4, 5, 'O', '服务'), (13, 14, 'O', '服务')]"
3618,3618,轻薄便捷，运行流畅。,"[(0, 3, 'O', '外观'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能')]"
3619,3619,质量很好，各方面郄正常好用，流畅,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (9, 12, 'O', '整体'), (14, 15, 'O', '硬件&性能')]"
3620,3620,还不错，办公ok,"[(0, 2, 'O', '整体'), (4, 5, 'A', '使用场景'), (6, 7, 'O', '使用场景')]"
3621,3621,太奇葩的配置，竟然连鼠标和电脑包都没有，拿到电脑都无法使用，****这样的配置无法理解。,"[(17, 18, 'O', '包装')]"
3622,3622,刚买的电脑卡机过一次，找过售后客服一次，告知长按15秒再隔一分钟再按三秒，好了，但心里还是不舒服的。今天看到又降价了，才买十天，降了将近400，内心很不爽。,"[(5, 6, 'O', '硬件&性能'), (55, 56, 'O', '价格')]"
3623,3623,笔记本很好，但是我想说我双十一5399买的，当天降价到4999，400块的差价要怎么维权？？,"[(3, 4, 'O', '整体'), (24, 25, 'O', '价格')]"
3624,3624,东西很好，运行速度，外观漂亮，非常喜欢,"[(2, 3, 'O', '整体'), (5, 8, 'A', '硬件&性能'), (10, 11, 'A', '外观'), (12, 13, 'O', '外观'), (15, 18, 'O', '整体')]"
3625,3625,产品还可以，就是昨天下午4点收的货，现在4199了。,"[(2, 4, 'O', '整体')]"
3626,3626,感觉蛮不错，性价比高,"[(2, 4, 'O', '整体'), (6, 8, 'A', '价格'), (9, 9, 'O', '价格')]"
3627,3627,挺好的 玩小游戏逛**挺流畅喜欢大爱也很清晰,"[(0, 2, 'O', '整体'), (4, 7, 'A', '使用场景'), (8, 10, 'A', '使用场景'), (11, 13, 'O', '使用场景'), (14, 15, 'O', '整体'), (16, 17, 'O', '整体'), (19, 21, 'O', '硬件&性能')]"
3628,3628,收到，电脑性能强，网速快，值得购买,"[(5, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (9, 10, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能')]"
3629,3629,买回来一点儿电都没有了，机子去年产的，主要是很容易发烫,"[(22, 26, 'O', '硬件&性能')]"
3630,3630,包装很好，就是开机起来太模糊了,"[(0, 1, 'A', '包装'), (2, 3, 'O', '包装'), (7, 8, 'A', '硬件&性能'), (11, 14, 'O', '硬件&性能')]"
3631,3631,本子真心棒，拿在手上很有质感，运行流畅,"[(2, 4, 'O', '整体'), (10, 13, 'O', '外观'), (15, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能')]"
3632,3632,没有预想的好，服务态度不好，下次算了,"[(7, 10, 'A', '服务'), (11, 12, 'O', '服务')]"
3633,3633,一般般，打英雄联盟还可以120FPS,"[(0, 2, 'O', '整体'), (4, 8, 'A', '使用场景'), (9, 11, 'O', '使用场景')]"
3634,3634,质量不错 蛮好的 而且到货很快 昨天拍今天就到货了,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 7, 'O', '整体'), (11, 12, 'A', '物流'), (13, 14, 'O', '物流')]"
3635,3635,质量很好，用起来很流畅，非常适合,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (8, 10, 'O', '硬件&性能')]"
3636,3636,说实话，介绍是轻薄，真的不轻薄，很沉，如果需要携带，严重不推荐,"[(7, 8, 'O', '外观'), (10, 14, 'O', '外观'), (16, 17, 'O', '外观')]"
3637,3637,性能很强大 很实用 推荐购买,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (6, 8, 'O', '整体')]"
3638,3638,电脑收到了，运行顺畅玩游戏一点不卡，满意,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (10, 12, 'A', '使用场景'), (13, 16, 'O', '使用场景'), (18, 19, 'O', '整体')]"
3639,3639,显卡效果：好,"[(0, 3, 'A', '硬件&性能'), (5, 5, 'O', '硬件&性能')]"
3640,3640,鼠标电脑包都没有，问客服也不回复，刚开始使用操作就卡顿？？？？？,"[(6, 7, 'O', '包装'), (10, 11, 'A', '服务'), (13, 15, 'O', '服务'), (25, 26, 'O', '使用场景')]"
3641,3641,电脑刚刚拿到，感觉非常好，鲁大师的分数也挺高，csgo游戏体验贼好。系统也是官方的 很喜欢。,"[(9, 11, 'O', '整体'), (31, 32, 'O', '使用场景'), (34, 35, 'A', '软件&性能'), (42, 44, 'O', '整体')]"
3642,3642,质量不错，反应很灵敏，一点也不卡，没有让我失望，满意好评。,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (7, 9, 'O', '硬件&性能'), (11, 15, 'O', '硬件&性能'), (24, 25, 'O', '整体'), (26, 27, 'O', '整体')]"
3643,3643,收到了宝贝，很满意，用来办公绝对没问题。用一段时间再来评价。,"[(6, 8, 'O', '整体'), (12, 13, 'A', '使用场景'), (14, 18, 'O', '使用场景')]"
3644,3644,外观不错，是我喜欢的，试用了一下很流畅,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (16, 18, 'O', '硬件&性能')]"
3645,3645,是新机子吧，看挺好的，希望能用久一点。,"[(7, 9, 'O', '整体')]"
3646,3646,真特么的#客服，简直有病，电脑也是卡的一批，在也不来**买东西了,"[(5, 6, 'A', '服务'), (8, 11, 'O', '服务'), (17, 20, 'O', '硬件&性能')]"
3647,3647,其他都很好，用了一个月以后发现底座不平??,"[(3, 4, 'O', '整体'), (15, 16, 'A', '外观'), (17, 18, 'O', '外观')]"
3648,3648,用了几天 ，总体感觉不错，玩游戏也很顺畅 开机很快，散热也可以,"[(10, 11, 'O', '整体'), (13, 15, 'A', '使用场景'), (17, 19, 'O', '使用场景'), (21, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (26, 27, 'A', '硬件&性能'), (29, 30, 'O', '硬件&性能')]"
3649,3649,电脑超轻超薄，方便携带，很适合女生。试了下开机速度快，画面质感很强，非常喜欢。,"[(2, 5, 'O', '外观'), (7, 10, 'O', '外观'), (21, 24, 'A', '硬件&性能'), (25, 25, 'O', '硬件&性能'), (27, 30, 'A', '硬件&性能'), (31, 32, 'O', '硬件&性能'), (34, 37, 'O', '整体')]"
3650,3650,电脑很好，玩游戏，看电视很流畅。电家非常不错，又需要还会回购，也会推荐给朋友,"[(2, 3, 'O', '整体'), (5, 7, 'A', '使用场景'), (9, 11, 'A', '使用场景'), (12, 14, 'O', '使用场景'), (18, 21, 'O', '整体')]"
3651,3651,宝贝收到了非常好用，运行速度快不卡顿，外观设计好看很喜欢,"[(5, 8, 'O', '整体'), (10, 13, 'A', '硬件&性能'), (14, 14, 'O', '硬件&性能'), (15, 17, 'O', '硬件&性能'), (19, 22, 'A', '外观'), (23, 24, 'O', '外观'), (25, 27, 'O', '整体')]"
3652,3652,电脑配置和描述一致，价位也可以，服务也很好，不错,"[(2, 3, 'A', '硬件&性能'), (10, 11, 'A', '价格'), (13, 14, 'O', '价格'), (16, 17, 'A', '服务'), (19, 20, 'O', '服务'), (22, 23, 'O', '整体')]"
3653,3653,精美大气。使用流畅,"[(0, 3, 'O', '外观'), (7, 8, 'O', '硬件&性能')]"
3654,3654,用了10天黑屏然后换货了的 暂未发现问题,"[(5, 6, 'O', '硬件&性能')]"
3655,3655,宝贝性能好，不卡效果不错，材质外观都好。,"[(2, 3, 'A', '硬件&性能'), (4, 4, 'O', '硬件&性能'), (6, 7, 'O', '硬件&性能'), (10, 11, 'O', '整体'), (13, 14, 'A', '外观'), (15, 16, 'A', '外观'), (18, 18, 'O', '外观')]"
3656,3656,网速很快一点儿都不卡，性价比很高，很喜欢很满意。,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (4, 9, 'O', '硬件&性能'), (11, 13, 'A', '价格'), (14, 15, 'O', '价格'), (17, 19, 'O', '整体'), (20, 22, 'O', '整体')]"
3657,3657,物流蛮快的，包装的很好，颜色也特别漂亮，特别方便,"[(0, 1, 'A', '物流'), (2, 4, 'O', '物流'), (6, 7, 'A', '包装'), (9, 10, 'O', '包装'), (12, 13, 'A', '外观'), (15, 18, 'O', '外观'), (20, 23, 'O', '整体')]"
3658,3658,风扇高频率呼呼响，刚买就降价*元，*元。心塞。,"[(0, 1, 'A', '硬件&性能'), (5, 7, 'O', '硬件&性能'), (12, 13, 'O', '价格')]"
3659,3659,是正品，包装完好无损，实物和图片无色差。很喜欢！,"[(0, 2, 'O', '真伪'), (4, 5, 'A', '包装'), (6, 9, 'O', '包装'), (20, 22, 'O', '整体')]"
3660,3660,电脑性能：非常好 ,"[(2, 3, 'A', '硬件&性能'), (5, 7, 'O', '硬件&性能')]"
3661,3661,键盘有杂，购买的机型跟收到货的机型不一致，非常低级的错，发错货,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能')]"
3662,3662,还可以，外观漂亮,"[(0, 2, 'O', '整体'), (4, 5, 'A', '外观'), (6, 7, 'O', '外观')]"
3663,3663,电脑收到了，质量还不错，用了一段时间没有出现卡顿，在包装上也特别好，没有出现破损。用起来还Ok～,"[(6, 7, 'A', '整体'), (8, 10, 'O', '整体'), (18, 23, 'O', '硬件&性能'), (26, 27, 'A', '包装'), (30, 32, 'O', '包装'), (34, 39, 'O', '包装')]"
3664,3664,*元，降价这么多，真是无语，让我们先买的怎么想。,"[(3, 4, 'O', '价格')]"
3665,3665,和描述的一样，质量杠杠滴，电脑运行速度快，显卡效果很好，非常满意，好评,"[(7, 8, 'A', '整体'), (9, 11, 'O', '整体'), (15, 18, 'A', '硬件&性能'), (19, 19, 'O', '硬件&性能'), (21, 24, 'A', '硬件&性能'), (25, 26, 'O', '硬件&性能'), (28, 31, 'O', '整体'), (33, 34, 'O', '整体')]"
3666,3666,电脑质量挺好，内存大玩游戏流畅不卡顿，价格也比实体店实惠，非常满意,"[(2, 3, 'A', '整体'), (4, 5, 'O', '整体'), (7, 8, 'A', '硬件&性能'), (9, 9, 'O', '硬件&性能'), (10, 12, 'A', '使用场景'), (13, 17, 'O', '使用场景'), (19, 20, 'A', '价格'), (22, 27, 'O', '价格'), (29, 32, 'O', '整体')]"
3667,3667,欺骗消费者显卡不是独立显卡是集成显卡,"[(5, 6, 'A', '硬件&性能')]"
3668,3668,外观比想象中新很多，系统很流畅，超值,"[(0, 1, 'A', '外观'), (10, 11, 'A', '软件&性能'), (12, 14, 'O', '软件&性能'), (16, 17, 'O', '价格')]"
3669,3669,不好用，运营缓慢，不能安装exe文件，无法支持工作,"[(0, 2, 'O', '整体'), (4, 5, 'A', '硬件&性能'), (6, 7, 'O', '硬件&性能')]"
3670,3670,电脑很漂亮，配置很好，收到立马玩游戏，一点也不卡，物超所值,"[(2, 4, 'O', '外观'), (6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (19, 23, 'O', '硬件&性能'), (25, 28, 'O', '价格')]"
3671,3671,这价位总体来说还可以,"[(1, 2, 'A', '价格'), (7, 9, 'O', '价格')]"
3672,3672,电脑不错，物流很快，质量很好，服务态度好,"[(2, 3, 'O', '整体'), (5, 6, 'A', '物流'), (7, 8, 'O', '物流'), (10, 11, 'A', '整体'), (12, 13, 'O', '整体'), (15, 18, 'A', '服务'), (19, 19, 'O', '服务')]"
3673,3673,电脑非常棒，店家服务质量高。,"[(2, 4, 'O', '整体'), (6, 11, 'A', '服务'), (12, 12, 'O', '服务')]"
3674,3674,不错的电脑，挺好,"[(0, 1, 'O', '整体'), (6, 7, 'O', '整体')]"
3675,3675,外观舒服，配置够用，配件丰富，服务优质。买给妹妹的礼物，物有所值。,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (10, 11, 'A', '硬件&性能'), (12, 13, 'O', '硬件&性能'), (15, 16, 'A', '服务'), (17, 18, 'O', '服务'), (25, 26, 'A', '价格'), (28, 31, 'O', '价格')]"
3676,3676,卡得厉害,"[(0, 3, 'O', '硬件&性能')]"
3677,3677,一脸满意😊😊😊,"[(0, 3, 'O', '整体')]"
3678,3678,慢  还没我老电脑快,"[(0, 0, 'O', '硬件&性能')]"
3679,3679,手感很好，速度挺快,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能')]"
3680,3680,开机速度不错，但是屏幕漏光好难看，差评。,"[(0, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (13, 15, 'O', '硬件&性能'), (17, 18, 'O', '整体')]"
3681,3681,**笔记本电脑收到了，包装完好无损，买回来就试用了一下，反应速度特别快，效果非常好，物美价廉,"[(11, 12, 'A', '包装'), (13, 16, 'O', '包装'), (28, 31, 'A', '硬件&性能'), (32, 34, 'O', '硬件&性能'), (38, 40, 'O', '整体'), (42, 45, 'O', '价格')]"
3682,3682,电脑收到了，质量不错，运行速度很快，画面清晰，老板服务态度超棒，超赞，物流灰常快，值得购买,"[(6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (11, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 19, 'A', '硬件&性能'), (20, 21, 'O', '硬件&性能'), (23, 28, 'A', '服务'), (29, 30, 'O', '服务'), (32, 33, 'O', '整体'), (35, 36, 'A', '物流'), (37, 39, 'O', '物流')]"
3683,3683,客服都没人，问啥都不说，****，,"[(0, 1, 'A', '服务'), (3, 4, 'O', '服务')]"
3684,3684,发货快，收到几天了，质量很好，价格实惠，外观好看,"[(0, 1, 'A', '物流'), (2, 2, 'O', '物流'), (10, 11, 'A', '整体'), (12, 13, 'O', '整体'), (15, 16, 'A', '价格'), (17, 18, 'O', '价格'), (20, 21, 'A', '外观'), (22, 23, 'O', '外观')]"
3685,3685,总体还算可以吧，**人员的服务还是挺不错的,"[(2, 5, 'O', '整体'), (17, 20, 'O', '服务')]"
3686,3686,暂时没什么问题。一有活动送货速度极度缺乏，跟以前相比差之千里,"[(12, 15, 'A', '物流'), (16, 19, 'O', '物流')]"
3687,3687,笔记本已收到，质量很好，包装严实，运行速度快，画面清晰，反应灵敏，还不错。,"[(7, 8, 'A', '整体'), (9, 10, 'O', '整体'), (12, 13, 'A', '包装'), (14, 15, 'O', '包装'), (17, 20, 'A', '硬件&性能'), (21, 21, 'O', '硬件&性能'), (23, 24, 'A', '硬件&性能'), (25, 26, 'O', '硬件&性能'), (28, 29, 'A', '硬件&性能'), (30, 31, 'O', '硬件&性能'), (33, 35, 'O', '整体')]"
3688,3688,包装严实，没有破损，外观很好看，开机很快，软件运行挺好的，声音很大，不卡顿，价格比实体店便宜,"[(0, 1, 'A', '包装'), (2, 3, 'O', '包装'), (5, 8, 'O', '包装'), (10, 11, 'A', '外观'), (12, 14, 'O', '外观'), (16, 17, 'A', '硬件&性能'), (18, 19, 'O', '硬件&性能'), (21, 24, 'A', '硬件&性能'), (25, 27, 'O', '硬件&性能'), (29, 30, 'A', '硬件&性能'), (31, 32, 'O', '硬件&性能'), (34, 36, 'O', '硬件&性能'), (38, 39, 'A', '价格'), (40, 45, 'O', '价格')]"
